カテゴリ,施設名,住所,緯度,経度,リンク
"こども園","幼保連携型認定こども園 川島こども園","
〒308-0857 茨城県筑西市小川１８４５ １８４５−１８４５","36.304927","139.9197224","https://www.google.com/maps/place/%E5%B9%BC%E4%BF%9D%E9%80%A3%E6%90%BA%E5%9E%8B%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%B7%9D%E5%B3%B6%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x601f5399b8aa7da7:0x8e5b4ec9faf64381!8m2!3d36.304927!4d139.9197224!16s%2Fg%2F1tfgph9_!19sChIJp32quJlTH2ARgUP2-slOW44?authuser=0&hl=ja&rclk=1"
"こども園","いしまち認定こども園","
〒319-1301 茨城県日立市十王町伊師３４４７−１","36.677801","140.69992","https://www.google.com/maps/place/%E3%81%84%E3%81%97%E3%81%BE%E3%81%A1%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6021788ad36eca03:0xd6e4cf9bf7de4d32!8m2!3d36.677801!4d140.69992!16s%2Fg%2F1t_hz2jn!19sChIJA8pu04p4IWARMk3e95vP5NY?authuser=0&hl=ja&rclk=1"
"こども園","青山こども園","
〒311-1514 茨城県鉾田市安塚８８０−１０２","36.144978","140.546617","https://www.google.com/maps/place/%E9%9D%92%E5%B1%B1%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602248d257ac41ff:0xaaf6d1a4e02370b3!8m2!3d36.144978!4d140.546617!16s%2Fg%2F1tgs111j!19sChIJ_0GsV9JIImARs3Aj4KTR9qo?authuser=0&hl=ja&rclk=1"
"こども園","幼保連携型認定こども園 ルンビニー学園","
〒300-2358 茨城県つくばみらい市陽光台２丁目３５−１","35.9958588","140.0441516","https://www.google.com/maps/place/%E5%B9%BC%E4%BF%9D%E9%80%A3%E6%90%BA%E5%9E%8B%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%83%AB%E3%83%B3%E3%83%93%E3%83%8B%E3%83%BC%E5%AD%A6%E5%9C%92/data=!4m7!3m6!1s0x60227514215bbd91:0xda7d93e44b9f517c!8m2!3d35.9958588!4d140.0441516!16s%2Fg%2F11c1nz9629!19sChIJkb1bIRR1ImARfFGfS-STfdo?authuser=0&hl=ja&rclk=1"
"こども園","くりのみ自然幼稚園（２さい園）","
〒300-2358 茨城県つくばみらい市陽光台２丁目３５−１","36.1271179","140.2604546","https://www.google.com/maps/place/%E3%81%8F%E3%82%8A%E3%81%AE%E3%81%BF%E8%87%AA%E7%84%B6%E5%B9%BC%E7%A8%9A%E5%9C%92%EF%BC%88%EF%BC%92%E3%81%95%E3%81%84%E5%9C%92%EF%BC%89/data=!4m7!3m6!1s0x602213640a120289:0xdd15a3569755e5ec!8m2!3d36.1271179!4d140.2604546!16s%2Fg%2F1tfjl78d!19sChIJiQISCmQTImAR7OVVl1ajFd0?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 ときわの杜","
〒309-1116 茨城県筑西市横塚７９５","36.316935","140.007579","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%A8%E3%81%8D%E3%82%8F%E3%81%AE%E6%9D%9C/data=!4m7!3m6!1s0x601f556891b37241:0xc7b00dd63e0cd7ec!8m2!3d36.316935!4d140.007579!16s%2Fg%2F1vfzf88b!19sChIJQXKzkWhVH2AR7NcMPtYNsMc?authuser=0&hl=ja&rclk=1"
"こども園","みらい 認定こども園","
〒300-2435 茨城県つくばみらい市筒戸３１９０","35.9652263","139.9962662","https://www.google.com/maps/place/%E3%81%BF%E3%82%89%E3%81%84+%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60189f9911352add:0x9c683efc713240f4!8m2!3d35.9652263!4d139.9962662!16s%2Fg%2F11c30qm0w0!19sChIJ3So1EZmfGGAR9EAycfw-aJw?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 北竜台ふたば文化","
〒301-0041 茨城県龍ケ崎市若柴町１５０７ 認定こども園 北竜台ふたば文化","35.9315717","140.1508589","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%8C%97%E7%AB%9C%E5%8F%B0%E3%81%B5%E3%81%9F%E3%81%B0%E6%96%87%E5%8C%96/data=!4m7!3m6!1s0x6022705d66ce423b:0x1e3930937dc5b731!8m2!3d35.9315717!4d140.1508589!16s%2Fg%2F1td054xf!19sChIJO0LOZl1wImARMbfFfZMwOR4?authuser=0&hl=ja&rclk=1"
"こども園","豊里もみじこども園","
〒300-2636 茨城県つくば市土田１３−３４","36.0948867","140.0651597","https://www.google.com/maps/place/%E8%B1%8A%E9%87%8C%E3%82%82%E3%81%BF%E3%81%98%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60220bd6a90688ed:0x604e457d77e7cd92!8m2!3d36.0948867!4d140.0651597!16s%2Fg%2F11btwtg9zh!19sChIJ7YgGqdYLImARks3nd31FTmA?authuser=0&hl=ja&rclk=1"
"こども園","社福)やはた福祉会 認定こども園 大宝保育園","
〒304-0022 茨城県下妻市大宝７２５−１","36.205011","139.972203","https://www.google.com/maps/place/%E7%A4%BE%E7%A6%8F%29%E3%82%84%E3%81%AF%E3%81%9F%E7%A6%8F%E7%A5%89%E4%BC%9A+%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%A4%A7%E5%AE%9D%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x6018a97c18b9f147:0x3d08f32028df3bfa!8m2!3d36.205011!4d139.972203!16s%2Fg%2F1tnsrydx!19sChIJR_G5GHypGGAR-jvfKCDzCD0?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 協和なかよし園","
〒309-1107 茨城県筑西市門井１９７５−４","36.3333303","140.0338892","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%8D%94%E5%92%8C%E3%81%AA%E3%81%8B%E3%82%88%E3%81%97%E5%9C%92/data=!4m7!3m6!1s0x6021ffcf5a6e766b:0xb225b5eab0ce0ce4!8m2!3d36.3333303!4d140.0338892!16s%2Fg%2F1vn_z1nn!19sChIJa3ZuWs__IWAR5AzOsOq1JbI?authuser=0&hl=ja&rclk=1"
"こども園","学校法人椎名夢学園 こばと幼稚園","
〒300-1231 茨城県牛久市猪子町８２８−３３","35.992876","140.144546","https://www.google.com/maps/place/%E5%AD%A6%E6%A0%A1%E6%B3%95%E4%BA%BA%E6%A4%8E%E5%90%8D%E5%A4%A2%E5%AD%A6%E5%9C%92+%E3%81%93%E3%81%B0%E3%81%A8%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x6022722d7f101a35:0x34edfe5329ce0a3e!8m2!3d35.992876!4d140.144546!16s%2Fg%2F1vqtgxcz!19sChIJNRoQfy1yImARPgrOKVP-7TQ?authuser=0&hl=ja&rclk=1"
"こども園","めぐみこども園","
〒319-0202 茨城県笠間市下郷４４０７−２","36.2914834","140.2721812","https://www.google.com/maps/place/%E3%82%81%E3%81%90%E3%81%BF%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60221978665fdda1:0xc156abf7fc47d228!8m2!3d36.2914834!4d140.2721812!16s%2Fg%2F1tmy54rs!19sChIJod1fZngZImARKNJH_PerVsE?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園つくば中央保育園","
〒305-0062 茨城県つくば市赤塚４８０−７","36.0450666","140.1199169","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%A4%E3%81%8F%E3%81%B0%E4%B8%AD%E5%A4%AE%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x60227337226af477:0xe2bfbed0b33a82fa!8m2!3d36.0450666!4d140.1199169!16s%2Fg%2F11cs5pdkbg!19sChIJd_RqIjdzImAR-oI6s9C-v-I?authuser=0&hl=ja&rclk=1"
"こども園","桜川市立やまと認定こども園","
〒309-1244 茨城県桜川市大国玉１３","36.3254838","140.0753615","https://www.google.com/maps/place/%E6%A1%9C%E5%B7%9D%E5%B8%82%E7%AB%8B%E3%82%84%E3%81%BE%E3%81%A8%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6021ff63d910eae9:0xf928d2ffcd1387f1!8m2!3d36.3254838!4d140.0753615!16s%2Fg%2F1tcy4dt9!19sChIJ6eoQ2WP_IWAR8YcTzf_SKPk?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 しろはと保育園","
〒308-0845 茨城県筑西市西方１６４４−７","36.2869478","139.9542828","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%97%E3%82%8D%E3%81%AF%E3%81%A8%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x601f54b918a96ecb:0xfd43c368754e5635!8m2!3d36.2869478!4d139.9542828!16s%2Fg%2F1w15zjr5!19sChIJy26pGLlUH2ARNVZOdWjDQ_0?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 岩井保育園","
〒306-0631 茨城県坂東市岩井２７２０−８","36.051596","139.888081","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%B2%A9%E4%BA%95%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x6018a4f1788cecb5:0x2bab9e10ff96a767!8m2!3d36.051596!4d139.888081!16s%2Fg%2F1v94022k!19sChIJteyMePGkGGARZ6eW_xCeqys?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園ひまわり","
〒306-0632 茨城県坂東市辺田１１８８−３","36.0406561","139.8978458","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%B2%E3%81%BE%E3%82%8F%E3%82%8A/data=!4m7!3m6!1s0x6018a47d2659f06b:0x19c853f89c6c8689!8m2!3d36.0406561!4d139.8978458!16s%2Fg%2F11bwq68tb0!19sChIJa_BZJn2kGGARiYZsnPhTyBk?authuser=0&hl=ja&rclk=1"
"こども園","キッズハウスゆめの森","
〒305-0834 茨城県つくば市手代木","36.0678847","140.0959666","https://www.google.com/maps/place/%E3%82%AD%E3%83%83%E3%82%BA%E3%83%8F%E3%82%A6%E3%82%B9%E3%82%86%E3%82%81%E3%81%AE%E6%A3%AE/data=!4m7!3m6!1s0x60220b31260e4c3d:0x34a8b0829eb8f6e9!8m2!3d36.0678847!4d140.0959666!16s%2Fg%2F11m_lp26cz!19sChIJPUwOJjELImAR6fa4noKwqDQ?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 石田保育園","
〒308-0834 茨城県筑西市西石田１１８６","36.2800674","139.9902587","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E7%9F%B3%E7%94%B0%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x6018aacf849ec7c3:0xdbe89fe092214b14!8m2!3d36.2800674!4d139.9902587!16s%2Fg%2F1twyzkbb!19sChIJw8eehM-qGGARFEshkuCf6Ns?authuser=0&hl=ja&rclk=1"
"こども園","堀あさひこども園","
〒310-0903 茨城県水戸市堀町２０９−１ 社会福祉法人ハートフルスマイル 堀あさひこども園","36.4076382","140.4172047","https://www.google.com/maps/place/%E5%A0%80%E3%81%82%E3%81%95%E3%81%B2%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60222152df79163f:0x590231d83c410d8a!8m2!3d36.4076382!4d140.4172047!16s%2Fg%2F1ptzvbb01!19sChIJPxZ531IhImARig1BPNgxAlk?authuser=0&hl=ja&rclk=1"
"こども園","みどり流星こども園","
〒305-0004 茨城県つくば市柴崎８１８−１","36.1053177","140.1205414","https://www.google.com/maps/place/%E3%81%BF%E3%81%A9%E3%82%8A%E6%B5%81%E6%98%9F%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60220c157668e17f:0xf430266beb415459!8m2!3d36.1053177!4d140.1205414!16s%2Fg%2F11ggs8jhn3!19sChIJf-FodhUMImARWVRB62smMPQ?authuser=0&hl=ja&rclk=1"
"こども園","ひたち学院幼稚園","
〒305-0004 茨城県つくば市柴崎８１８−１","36.0364361","140.1548487","https://www.google.com/maps/place/%E3%81%B2%E3%81%9F%E3%81%A1%E5%AD%A6%E9%99%A2%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x602272ef018e7d53:0xd60b32a9b5d35d9d!8m2!3d36.0364361!4d140.1548487!16s%2Fg%2F1tdq17hz!19sChIJU32OAe9yImARnV3TtakyC9Y?authuser=0&hl=ja&rclk=1"
"こども園","元吉田さくら認定こども園","
〒310-0836 茨城県水戸市元吉田町１８３３−４４","36.3410699","140.4743421","https://www.google.com/maps/place/%E5%85%83%E5%90%89%E7%94%B0%E3%81%95%E3%81%8F%E3%82%89%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60222529ab653c5d:0xb9fafc754f71f182!8m2!3d36.3410699!4d140.4743421!16s%2Fg%2F11clvyzj9_!19sChIJXTxlqyklImARgvFxT3X8-rk?authuser=0&hl=ja&rclk=1"
"こども園","土浦市認定園 一般社団法人キッズルーム やまもと","
〒300-0842 茨城県土浦市西根南２丁目１−２９","36.0478289","140.1637079","https://www.google.com/maps/place/%E5%9C%9F%E6%B5%A6%E5%B8%82%E8%AA%8D%E5%AE%9A%E5%9C%92+%E4%B8%80%E8%88%AC%E7%A4%BE%E5%9B%A3%E6%B3%95%E4%BA%BA%E3%82%AD%E3%83%83%E3%82%BA%E3%83%AB%E3%83%BC%E3%83%A0+%E3%82%84%E3%81%BE%E3%82%82%E3%81%A8/data=!4m7!3m6!1s0x602272bf948978f3:0x526335ad1d7035fd!8m2!3d36.0478289!4d140.1637079!16s%2Fg%2F1vm7bktn!19sChIJ83iJlL9yImAR_TVwHa01Y1I?authuser=0&hl=ja&rclk=1"
"こども園","龍翔寺こども園","
〒311-3826 茨城県行方市矢幡２０２７−６","36.0141352","140.5314008","https://www.google.com/maps/place/%E9%BE%8D%E7%BF%94%E5%AF%BA%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602250ed9ee9bc31:0x8b42fe9fe93adf6d!8m2!3d36.0141352!4d140.5314008!16s%2Fg%2F1xfsnw0r!19sChIJMbzpnu1QImARbd866Z_-Qos?authuser=0&hl=ja&rclk=1"
"こども園","ヒロサワ・シティこども園","
〒300-4546 茨城県筑西市村田２１０８−１","36.2893113","140.0184116","https://www.google.com/maps/place/%E3%83%92%E3%83%AD%E3%82%B5%E3%83%AF%E3%83%BB%E3%82%B7%E3%83%86%E3%82%A3%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6018aba4d731d9e3:0xb1afdaae83de6d8c!8m2!3d36.2893113!4d140.0184116!16s%2Fg%2F11h46nvry6!19sChIJ49kx16SrGGARjG3eg67ar7E?authuser=0&hl=ja&rclk=1"
"こども園","富士見ヶ丘認定こども園","
〒300-2417 茨城県つくばみらい市富士見ヶ丘４丁目１４−６","36.0054581","140.0254281","https://www.google.com/maps/place/%E5%AF%8C%E5%A3%AB%E8%A6%8B%E3%83%B6%E4%B8%98%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60227553df2a1e15:0xd422ce709e956373!8m2!3d36.0054581!4d140.0254281!16s%2Fg%2F11bwq6h7p9!19sChIJFR4q31N1ImARc2OVnnDOItQ?authuser=0&hl=ja&rclk=1"
"こども園","白山幼稚園","
〒302-0023 茨城県取手市白山２丁目９−７","35.9020469","140.0606468","https://www.google.com/maps/place/%E7%99%BD%E5%B1%B1%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x60227709ce816f93:0x177d10a5a642eb75!8m2!3d35.9020469!4d140.0606468!16s%2Fg%2F1thp82vh!19sChIJk2-Bzgl3ImARdetCpqUQfRc?authuser=0&hl=ja&rclk=1"
"こども園","豊里もみじ・こども園 幼児部","
〒300-2636 茨城県つくば市土田１３−３４","36.095048","140.065129","https://www.google.com/maps/place/%E8%B1%8A%E9%87%8C%E3%82%82%E3%81%BF%E3%81%98%E3%83%BB%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%B9%BC%E5%85%90%E9%83%A8/data=!4m7!3m6!1s0x60220bd6a9121fe7:0xa2dbfe9249fa0ac8!8m2!3d36.095048!4d140.065129!16s%2Fg%2F1v9gk2yp!19sChIJ5x8SqdYLImARyAr6SZL-26I?authuser=0&hl=ja&rclk=1"
"こども園","島名杉の子保育園","
〒300-2662 茨城県つくば市下河原崎４−２０８","36.0693448","140.0421192","https://www.google.com/maps/place/%E5%B3%B6%E5%90%8D%E6%9D%89%E3%81%AE%E5%AD%90%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x60220a40fe60a4cf:0x6eecd779baa8581b!8m2!3d36.0693448!4d140.0421192!16s%2Fg%2F1tfd2hrl!19sChIJz6Rg_kAKImARG1iounnX7G4?authuser=0&hl=ja&rclk=1"
"こども園","多賀さくら認定こども園","
〒316-0014 茨城県日立市東金沢町４丁目２−１","36.540852","140.629505","https://www.google.com/maps/place/%E5%A4%9A%E8%B3%80%E3%81%95%E3%81%8F%E3%82%89%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60222a785cc3a9cb:0x175cf13c45cc9690!8m2!3d36.540852!4d140.629505!16s%2Fg%2F1tgp0xtc!19sChIJy6nDXHgqImARkJbMRTzxXBc?authuser=0&hl=ja&rclk=1"
"こども園","岩瀬認定こども園","
〒309-1213 茨城県桜川市西桜川２丁目２９","36.3638534","140.1052097","https://www.google.com/maps/place/%E5%B2%A9%E7%80%AC%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6021f8d2367cf045:0x77bffce106c53452!8m2!3d36.3638534!4d140.1052097!16s%2Fg%2F1tglz2dg!19sChIJRfB8NtL4IWARUjTFBuH8v3c?authuser=0&hl=ja&rclk=1"
"こども園","学園の森どろんこ保育園","
〒300-2633 茨城県つくば市遠東１００７","36.093342","140.0710367","https://www.google.com/maps/place/%E5%AD%A6%E5%9C%92%E3%81%AE%E6%A3%AE%E3%81%A9%E3%82%8D%E3%82%93%E3%81%93%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x60220bdabc3cff21:0x5d920238c9e68119!8m2!3d36.093342!4d140.0710367!16s%2Fg%2F11ggz4f409!19sChIJIf88vNoLImARGYHmyTgCkl0?authuser=0&hl=ja&rclk=1"
"こども園","みらいのもり保育園","
〒300-2651 茨城県つくば市鬼ケ窪１０４８−１０３","36.0773675","140.0526352","https://www.google.com/maps/place/%E3%81%BF%E3%82%89%E3%81%84%E3%81%AE%E3%82%82%E3%82%8A%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x60220b0ad755442d:0xfdd220223938fc99!8m2!3d36.0773675!4d140.0526352!16s%2Fg%2F11j4jtd9kj!19sChIJLURV1woLImARmfw4OSIg0v0?authuser=0&hl=ja&rclk=1"
"こども園","桜川こども園","
〒300-0638 茨城県稲敷市古渡３０５","35.972628","140.356019","https://www.google.com/maps/place/%E6%A1%9C%E5%B7%9D%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60225d665847d195:0x1105fd55ec2c3567!8m2!3d35.972628!4d140.356019!16s%2Fg%2F1tfpzyz8!19sChIJldFHWGZdImARZzUs7FX9BRE?authuser=0&hl=ja&rclk=1"
"こども園","学校法人川島学園 都和保育園","
〒300-0061 茨城県土浦市並木２丁目８−４","36.1099624","140.1924667","https://www.google.com/maps/place/%E5%AD%A6%E6%A0%A1%E6%B3%95%E4%BA%BA%E5%B7%9D%E5%B3%B6%E5%AD%A6%E5%9C%92+%E9%83%BD%E5%92%8C%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x602212863919b4b9:0xf4109695b448d324!8m2!3d36.1099624!4d140.1924667!16s%2Fg%2F1tcw88rd!19sChIJubQZOYYSImARJNNItJWWEPQ?authuser=0&hl=ja&rclk=1"
"こども園","みなみ保育園","
〒319-1552 茨城県北茨城市中郷町足洗９１１−１５","36.7749381","140.7420144","https://www.google.com/maps/place/%E3%81%BF%E3%81%AA%E3%81%BF%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x602176ddf38ea493:0x39c902854e4e0033!8m2!3d36.7749381!4d140.7420144!16s%2Fg%2F1tn05xhc!19sChIJk6SO8912IWARMwBOToUCyTk?authuser=0&hl=ja&rclk=1"
"こども園","河内町立幼保連携型認定かわちこども園","
〒319-1552 茨城県北茨城市中郷町足洗９１１−１５","35.8817273","140.275833","https://www.google.com/maps/place/%E6%B2%B3%E5%86%85%E7%94%BA%E7%AB%8B%E5%B9%BC%E4%BF%9D%E9%80%A3%E6%90%BA%E5%9E%8B%E8%AA%8D%E5%AE%9A%E3%81%8B%E3%82%8F%E3%81%A1%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6022610041d6761b:0x6259422db9adfbca!8m2!3d35.8817273!4d140.275833!16s%2Fg%2F11vr98l0lm!19sChIJG3bWQQBhImARyvutuS1CWWI?authuser=0&hl=ja&rclk=1"
"こども園","スクルドエンジェル保育園つくば駅前園","
〒305-0031 茨城県つくば市吾妻１丁目5−３ トナリエつくばスクエア MOG2F","36.0813339","140.111281","https://www.google.com/maps/place/%E3%82%B9%E3%82%AF%E3%83%AB%E3%83%89%E3%82%A8%E3%83%B3%E3%82%B8%E3%82%A7%E3%83%AB%E4%BF%9D%E8%82%B2%E5%9C%92%E3%81%A4%E3%81%8F%E3%81%B0%E9%A7%85%E5%89%8D%E5%9C%92/data=!4m7!3m6!1s0x60220dd8220c4287:0x1b5bff37539f2592!8m2!3d36.0813339!4d140.111281!16s%2Fg%2F11shrqtj5m!19sChIJh0IMItgNImARkiWfUzf_Wxs?authuser=0&hl=ja&rclk=1"
"こども園","おしのべこども園","
〒319-0205 茨城県笠間市押辺２７０９−５６１","36.2887586","140.3010897","https://www.google.com/maps/place/%E3%81%8A%E3%81%97%E3%81%AE%E3%81%B9%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602219badba0e785:0x9f59be6f0537501c!8m2!3d36.2887586!4d140.3010897!16s%2Fg%2F12jsq4x87!19sChIJheeg27oZImARHFA3BW--WZ8?authuser=0&hl=ja&rclk=1"
"こども園","中村白百合幼稚園","
〒300-0843 茨城県土浦市中村南５丁目３１−１","36.0418554","140.157716","https://www.google.com/maps/place/%E4%B8%AD%E6%9D%91%E7%99%BD%E7%99%BE%E5%90%88%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x602272e98005f013:0x79377a3549d19d28!8m2!3d36.0418554!4d140.157716!16s%2Fg%2F1vzv3sb2!19sChIJE_AFgOlyImARKJ3RSTV6N3k?authuser=0&hl=ja&rclk=1"
"こども園","坂東市立 認定こども園ふたば","
〒306-0631 茨城県坂東市岩井２２１１−２５","36.0541503","139.8817427","https://www.google.com/maps/place/%E5%9D%82%E6%9D%B1%E5%B8%82%E7%AB%8B+%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%B5%E3%81%9F%E3%81%B0/data=!4m7!3m6!1s0x6018a4e5b90b52cd:0x343febc20ebd8af0!8m2!3d36.0541503!4d139.8817427!16s%2Fg%2F11b5pjt9s9!19sChIJzVILueWkGGAR8Iq9DsLrPzQ?authuser=0&hl=ja&rclk=1"
"こども園","すみれ保育園","
〒305-0034 茨城県つくば市小野崎３１１−１","36.0741536","140.1067203","https://www.google.com/maps/place/%E3%81%99%E3%81%BF%E3%82%8C%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x60220c84bb81e6c3:0xeaafce10ef05f7b0!8m2!3d36.0741536!4d140.1067203!16s%2Fg%2F1tfcc8r5!19sChIJw-aBu4QMImARsPcF7xDOr-o?authuser=0&hl=ja&rclk=1"
"こども園","岩瀬東部認定こども園","
〒309-1453 茨城県桜川市友部１７０−２","36.356673","140.1481646","https://www.google.com/maps/place/%E5%B2%A9%E7%80%AC%E6%9D%B1%E9%83%A8%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6021f87be1546bff:0xc93551f39f2b5c7a!8m2!3d36.356673!4d140.1481646!16s%2Fg%2F1vcjmc2v!19sChIJ_2tU4Xv4IWARelwrn_NRNck?authuser=0&hl=ja&rclk=1"
"こども園","安静こども園／安静ドリーム児童クラブ","
〒300-3553 茨城県結城郡八千代町蕗田７２８","36.1549013","139.8951148","https://www.google.com/maps/place/%E5%AE%89%E9%9D%99%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%EF%BC%8F%E5%AE%89%E9%9D%99%E3%83%89%E3%83%AA%E3%83%BC%E3%83%A0%E5%85%90%E7%AB%A5%E3%82%AF%E3%83%A9%E3%83%96/data=!4m7!3m6!1s0x6018ae5f4df53603:0x9b92d738cccd9b05!8m2!3d36.1549013!4d139.8951148!16s%2Fg%2F1tfbygr1!19sChIJAzb1TV-uGGARBZvNzDjXkps?authuser=0&hl=ja&rclk=1"
"こども園","つくばこどもの森保育園","
〒300-2631 茨城県つくば市沼崎３０９７−１","36.1100016","140.0663296","https://www.google.com/maps/place/%E3%81%A4%E3%81%8F%E3%81%B0%E3%81%93%E3%81%A9%E3%82%82%E3%81%AE%E6%A3%AE%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x6022099e7baae289:0xca191d5e554f3c6b!8m2!3d36.1100016!4d140.0663296!16s%2Fg%2F11r91j0bw!19sChIJieKqe54JImARazxPVV4dGco?authuser=0&hl=ja&rclk=1"
"こども園","あおば台幼稚園","
〒300-0837 茨城県土浦市右籾２７５５","36.0446205","140.1867795","https://www.google.com/maps/place/%E3%81%82%E3%81%8A%E3%81%B0%E5%8F%B0%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x60226d7cf17a674f:0x52802314fcb1f477!8m2!3d36.0446205!4d140.1867795!16s%2Fg%2F1tfj38c0!19sChIJT2d68XxtImARd_Sx_BQjgFI?authuser=0&hl=ja&rclk=1"
"こども園","ともべ幼稚園","
〒309-1705 茨城県笠間市東平２丁目１１−７","36.3486236","140.3104397","https://www.google.com/maps/place/%E3%81%A8%E3%82%82%E3%81%B9%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x60221f29725ea8e5:0xaeb1d07165c099cd!8m2!3d36.3486236!4d140.3104397!16s%2Fg%2F1v8316gq!19sChIJ5ahecikfImARzZnAZXHQsa4?authuser=0&hl=ja&rclk=1"
